"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M2"	"Regulation of insulin secretion"	"Regulation of insulin secretion"	"4/68"	"77/7644"	0.00476139105391721	0.115754452487588	0.105987368359563	"SNAP25/GNG4/ABCC8/SYT5"	4
"M2"	"G alpha (i) signalling events"	"G alpha (i) signalling events"	"7/68"	"236/7644"	0.00477716788044016	0.115754452487588	0.105987368359563	"APLN/RGS4/PENK/GNG4/NPY/DRD2/SST"	7
"M2"	"Uptake and actions of bacterial toxins"	"Uptake and actions of bacterial toxins"	"3/68"	"40/7644"	0.00525851083607468	0.11831649381168	0.10833323075823	"SV2A/SNAP25/SYT1"	3
"M2"	"Neurotransmitter Release Cycle"	"Neurotransmitter Release Cycle"	"3/68"	"42/7644"	0.00603335826176804	0.126700523497129	0.116009836050838	"SNAP25/SYN1/SYT1"	3
"M2"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"5/68"	"140/7644"	0.00793868719915433	0.156292904233351	0.143105282405808	"CHRNA3/CAMK2B/GNG4/GRIK1/GRIA2"	5
"M2"	"CRMPs in Sema3A signaling"	"CRMPs in Sema3A signaling"	"2/68"	"16/7644"	0.00863408513441444	0.159984518667091	0.146485407234028	"CRMP1/PLXNA4"	2
"M2"	"Acetylcholine Neurotransmitter Release Cycle"	"Acetylcholine Neurotransmitter Release Cycle"	"2/68"	"17/7644"	0.009729455783125	0.161304135351809	0.147693677815859	"SNAP25/SYT1"	2
"M2"	"Unblocking of NMDA receptor, glutamate binding and activation"	"Unblocking of NMDA receptor, glutamate binding and activation"	"2/68"	"17/7644"	0.009729455783125	0.161304135351809	0.147693677815859	"CAMK2B/GRIA2"	2
"M2"	"Norepinephrine Neurotransmitter Release Cycle"	"Norepinephrine Neurotransmitter Release Cycle"	"2/68"	"18/7644"	0.0108832159204112	0.171410650746476	0.156947429589088	"SNAP25/SYT1"	2
"M2"	"GABA synthesis, release, reuptake and degradation"	"GABA synthesis, release, reuptake and degradation"	"2/68"	"19/7644"	0.012094271592816	0.173167979624411	0.1585564792551	"SNAP25/SYT1"	2
"M2"	"Na+/Cl- dependent neurotransmitter transporters"	"Na+/Cl- dependent neurotransmitter transporters"	"2/68"	"19/7644"	0.012094271592816	0.173167979624411	0.1585564792551	"SLC6A2/SLC18A1"	2
"M2"	"Integration of energy metabolism"	"Integration of energy metabolism"	"4/68"	"104/7644"	0.0135337260232734	0.185353204231787	0.169713543724343	"SNAP25/GNG4/ABCC8/SYT5"	4
"M2"	"Glutamate Neurotransmitter Release Cycle"	"Glutamate Neurotransmitter Release Cycle"	"2/68"	"21/7644"	0.014683965282687	0.192727044335267	0.176465196818256	"SNAP25/SYT1"	2
"M2"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"2/68"	"26/7644"	0.0220870156637022	0.278296397362648	0.254814412288606	"BCAN/B3GAT1"	2
"M2"	"Kinesins"	"Kinesins"	"2/68"	"27/7644"	0.0237187407702998	0.284470158841501	0.260467246524883	"KIF26A/KIF5A"	2
"M2"	"G-protein activation"	"G-protein activation"	"2/68"	"28/7644"	0.0253985421233349	0.284470158841501	0.260467246524883	"GNAO1/GNG4"	2
"M2"	"Activation of Kainate Receptors upon glutamate binding"	"Activation of Kainate Receptors upon glutamate binding"	"2/68"	"30/7644"	0.0288985558188191	0.284470158841501	0.260467246524883	"GNG4/GRIK1"	2
"M2"	"Amine compound SLC transporters"	"Amine compound SLC transporters"	"2/68"	"30/7644"	0.0288985558188191	0.284470158841501	0.260467246524883	"SLC6A2/SLC18A1"	2
"M2"	"Glucagon-type ligand receptors"	"Glucagon-type ligand receptors"	"2/68"	"30/7644"	0.0288985558188191	0.284470158841501	0.260467246524883	"GNG4/ADCYAP1R1"	2
"M2"	"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	"2/68"	"30/7644"	0.0288985558188191	0.284470158841501	0.260467246524883	"CAMK2B/GRIA2"	2
"M2"	"Trafficking of AMPA receptors"	"Trafficking of AMPA receptors"	"2/68"	"30/7644"	0.0288985558188191	0.284470158841501	0.260467246524883	"CAMK2B/GRIA2"	2
"M2"	"Inwardly rectifying K+ channels"	"Inwardly rectifying K+ channels"	"2/68"	"31/7644"	0.0307168911202306	0.293206687965837	0.268466608195955	"GNG4/ABCC8"	2
"M2"	"Platelet homeostasis"	"Platelet homeostasis"	"3/68"	"79/7644"	0.0329513145577028	0.305284237814011	0.279525083244909	"KCNMA1/GNG4/SLC8A2"	3
"M2"	"Opioid Signalling"	"Opioid Signalling"	"3/68"	"80/7644"	0.0340225952687078	0.30620335741837	0.280366649733111	"GNAO1/PPP1R1B/GNG4"	3
"M2"	"Signalling to RAS"	"Signalling to RAS"	"2/68"	"34/7644"	0.0364342111234945	0.317932062391633	0.291105714604202	"SHC2/NTRK1"	2
"M2"	"Peptide hormone metabolism"	"Peptide hormone metabolism"	"3/68"	"83/7644"	0.0373444009793347	0.317932062391633	0.291105714604202	"PCSK2/PCSK1/KIF5A"	3
"M2"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"8/68"	"441/7644"	0.0408858831569249	0.330232133190547	0.302367934817744	"APLN/RAMP1/PENK/GNG4/ADCYAP1R1/NPY/DRD2/SST"	8
"M2"	"GPCR ligand binding"	"GPCR ligand binding"	"8/68"	"441/7644"	0.0408858831569249	0.330232133190547	0.302367934817744	"APLN/RAMP1/PENK/GNG4/ADCYAP1R1/NPY/DRD2/SST"	8
"M2"	"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	"3/68"	"87/7644"	0.0420233566963202	0.330933933983522	0.303010519336625	"RAMP1/GNG4/ADCYAP1R1"	3
"M2"	"Activation of NMDA receptor upon glutamate binding and postsynaptic events"	"Activation of NMDA receptor upon glutamate binding and postsynaptic events"	"2/68"	"39/7644"	0.0467844661334376	0.343110920073239	0.314160040434645	"CAMK2B/GRIA2"	2
"M2"	"Ion transport by P-type ATPases"	"Ion transport by P-type ATPases"	"2/68"	"43/7644"	0.0557430781656769	0.343110920073239	0.314160040434645	"FXYD6/ATP1A3"	2
"M2"	"Signalling to ERKs"	"Signalling to ERKs"	"2/68"	"44/7644"	0.0580702206678464	0.343110920073239	0.314160040434645	"SHC2/NTRK1"	2
"M2"	"G alpha (z) signalling events"	"G alpha (z) signalling events"	"2/68"	"46/7644"	0.0628240672420166	0.343110920073239	0.314160040434645	"RGS4/GNG4"	2
"M2"	"MHC class II antigen presentation"	"MHC class II antigen presentation"	"3/68"	"103/7644"	0.063505580354585	0.343110920073239	0.314160040434645	"KIF26A/DYNC1I1/KIF5A"	3
"M2"	"Hemostasis"	"Hemostasis"	"8/68"	"497/7644"	0.0725165938333319	0.343110920073239	0.314160040434645	"KCNMA1/KIF26A/F10/L1CAM/GNG4/KIF5A/SCG3/SLC8A2"	8
"M2"	"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	"2/68"	"50/7644"	0.0727091178784163	0.343110920073239	0.314160040434645	"BCAN/B3GAT1"	2
"M2"	"SLC-mediated transmembrane transport"	"SLC-mediated transmembrane transport"	"5/68"	"259/7644"	0.0798847168659201	0.343110920073239	0.314160040434645	"SLC29A4/SLC6A2/SLC8A2/SLC18A1/SLC24A2"	5
"M2"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"2/68"	"54/7644"	0.0830590215749066	0.343110920073239	0.314160040434645	"BCAN/B3GAT1"	2
"M2"	"Activation of Ca-permeable Kainate Receptor"	"Activation of Ca-permeable Kainate Receptor"	"1/68"	"10/7644"	0.0855290601186443	0.343110920073239	0.314160040434645	"GRIK1"	1
"M2"	"Calcitonin-like ligand receptors"	"Calcitonin-like ligand receptors"	"1/68"	"10/7644"	0.0855290601186443	0.343110920073239	0.314160040434645	"RAMP1"	1
"M2"	"Ionotropic activity of Kainate Receptors"	"Ionotropic activity of Kainate Receptors"	"1/68"	"10/7644"	0.0855290601186443	0.343110920073239	0.314160040434645	"GRIK1"	1
"M2"	"Netrin mediated repulsion signals"	"Netrin mediated repulsion signals"	"1/68"	"10/7644"	0.0855290601186443	0.343110920073239	0.314160040434645	"UNC5A"	1
"M2"	"Reduction of cytosolic Ca++ levels"	"Reduction of cytosolic Ca++ levels"	"1/68"	"10/7644"	0.0855290601186443	0.343110920073239	0.314160040434645	"SLC8A2"	1
"M2"	"Role of DCC in regulating apoptosis"	"Role of DCC in regulating apoptosis"	"1/68"	"10/7644"	0.0855290601186443	0.343110920073239	0.314160040434645	"UNC5A"	1
"M2"	"Metabolism of amino acids and derivatives"	"Metabolism of amino acids and derivatives"	"4/68"	"188/7644"	0.0857947053435371	0.343110920073239	0.314160040434645	"TH/DBH/PNMT/DDC"	4
"M2"	"Peptide ligand-binding receptors"	"Peptide ligand-binding receptors"	"4/68"	"190/7644"	0.0883883480997908	0.343110920073239	0.314160040434645	"APLN/PENK/NPY/SST"	4
"M2"	"Defective B3GAT3 causes JDSSDHD"	"Defective B3GAT3 causes JDSSDHD"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective B4GALT7 causes EDS, progeroid type"	"Defective B4GALT7 causes EDS, progeroid type"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective CHST14 causes EDS, musculocontractural type"	"Defective CHST14 causes EDS, musculocontractural type"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective CHST3 causes SEDCJD"	"Defective CHST3 causes SEDCJD"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective CHST6 causes MCDC1"	"Defective CHST6 causes MCDC1"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective CHSY1 causes TPBS"	"Defective CHSY1 causes TPBS"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective EXT2 causes exostoses 2"	"Defective EXT2 causes exostoses 2"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective PAPSS2 causes SEMD-PA"	"Defective PAPSS2 causes SEMD-PA"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Defective SLC26A2 causes chondrodysplasias"	"Defective SLC26A2 causes chondrodysplasias"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Diseases associated with glycosaminoglycan metabolism"	"Diseases associated with glycosaminoglycan metabolism"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Glycosaminoglycan metabolism"	"Glycosaminoglycan metabolism"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS I - Hurler syndrome"	"MPS I - Hurler syndrome"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS II - Hunter syndrome"	"MPS II - Hunter syndrome"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS IIIA - Sanfilippo syndrome A"	"MPS IIIA - Sanfilippo syndrome A"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS IIIB - Sanfilippo syndrome B"	"MPS IIIB - Sanfilippo syndrome B"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS IIIC - Sanfilippo syndrome C"	"MPS IIIC - Sanfilippo syndrome C"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS IIID - Sanfilippo syndrome D"	"MPS IIID - Sanfilippo syndrome D"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS IV - Morquio syndrome A"	"MPS IV - Morquio syndrome A"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS IV - Morquio syndrome B"	"MPS IV - Morquio syndrome B"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS IX - Natowicz syndrome"	"MPS IX - Natowicz syndrome"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS VI - Maroteaux-Lamy syndrome"	"MPS VI - Maroteaux-Lamy syndrome"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"MPS VII - Sly syndrome"	"MPS VII - Sly syndrome"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Mucopolysaccharidoses"	"Mucopolysaccharidoses"	"3/68"	"121/7644"	0.0925843753768865	0.343110920073239	0.314160040434645	"CHST1/BCAN/B3GAT1"	3
"M2"	"Dermatan sulfate biosynthesis"	"Dermatan sulfate biosynthesis"	"1/68"	"11/7644"	0.0936747273850749	0.343110920073239	0.314160040434645	"BCAN"	1
"M2"	"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	"1/68"	"11/7644"	0.0936747273850749	0.343110920073239	0.314160040434645	"F10"	1
"M2"	"Highly calcium permeable postsynaptic nicotinic acetylcholine receptors"	"Highly calcium permeable postsynaptic nicotinic acetylcholine receptors"	"1/68"	"11/7644"	0.0936747273850749	0.343110920073239	0.314160040434645	"CHRNA3"	1
"M2"	"Nicotinate metabolism"	"Nicotinate metabolism"	"1/68"	"11/7644"	0.0936747273850749	0.343110920073239	0.314160040434645	"NMNAT2"	1
"M2"	"G alpha (s) signalling events"	"G alpha (s) signalling events"	"3/68"	"126/7644"	0.101496712268716	0.346024833878943	0.316828085155658	"RAMP1/GNG4/ADCYAP1R1"	3
"M2"	"Caspase-mediated cleavage of cytoskeletal proteins"	"Caspase-mediated cleavage of cytoskeletal proteins"	"1/68"	"12/7644"	0.101748894624406	0.346024833878943	0.316828085155658	"MAPT"	1
"M2"	"Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels"	"Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels"	"1/68"	"12/7644"	0.101748894624406	0.346024833878943	0.316828085155658	"CACNA1B"	1
"M2"	"Peptide hormone biosynthesis"	"Peptide hormone biosynthesis"	"1/68"	"12/7644"	0.101748894624406	0.346024833878943	0.316828085155658	"PCSK1"	1
"M2"	"Presynaptic nicotinic acetylcholine receptors"	"Presynaptic nicotinic acetylcholine receptors"	"1/68"	"12/7644"	0.101748894624406	0.346024833878943	0.316828085155658	"CHRNA3"	1
"M2"	"Tandem pore domain potassium channels"	"Tandem pore domain potassium channels"	"1/68"	"12/7644"	0.101748894624406	0.346024833878943	0.316828085155658	"KCNK9"	1
"M2"	"Ca2+ pathway"	"Ca2+ pathway"	"2/68"	"61/7644"	0.102159712859498	0.346024833878943	0.316828085155658	"GNAO1/GNG4"	2
"M2"	"Advanced glycosylation endproduct receptor signaling"	"Advanced glycosylation endproduct receptor signaling"	"1/68"	"13/7644"	0.109752180154483	0.356411719058371	0.326338549781098	"S100B"	1
"M2"	"DEx/H-box helicases activate type I IFN and inflammatory cytokines production"	"DEx/H-box helicases activate type I IFN and inflammatory cytokines production"	"1/68"	"13/7644"	0.109752180154483	0.356411719058371	0.326338549781098	"S100B"	1
"M2"	"Retrograde neurotrophin signalling"	"Retrograde neurotrophin signalling"	"1/68"	"13/7644"	0.109752180154483	0.356411719058371	0.326338549781098	"NTRK1"	1
"M2"	"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	"1/68"	"13/7644"	0.109752180154483	0.356411719058371	0.326338549781098	"PCSK1"	1
"M2"	"Acetylcholine Binding And Downstream Events"	"Acetylcholine Binding And Downstream Events"	"1/68"	"14/7644"	0.117685197026386	0.359911039449626	0.329542605878688	"CHRNA3"	1
"M2"	"Activation of Nicotinic Acetylcholine Receptors"	"Activation of Nicotinic Acetylcholine Receptors"	"1/68"	"14/7644"	0.117685197026386	0.359911039449626	0.329542605878688	"CHRNA3"	1
"M2"	"CS/DS degradation"	"CS/DS degradation"	"1/68"	"14/7644"	0.117685197026386	0.359911039449626	0.329542605878688	"BCAN"	1
"M2"	"Postsynaptic nicotinic acetylcholine receptors"	"Postsynaptic nicotinic acetylcholine receptors"	"1/68"	"14/7644"	0.117685197026386	0.359911039449626	0.329542605878688	"CHRNA3"	1
"M2"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"1/68"	"14/7644"	0.117685197026386	0.359911039449626	0.329542605878688	"PLXNA4"	1
"M2"	"Signal attenuation"	"Signal attenuation"	"1/68"	"14/7644"	0.117685197026386	0.359911039449626	0.329542605878688	"SHC2"	1
"M2"	"Semaphorin interactions"	"Semaphorin interactions"	"2/68"	"67/7644"	0.119394224224092	0.361626736832586	0.331113536815801	"CRMP1/PLXNA4"	2
"M2"	"CREB phosphorylation through the activation of CaMKII"	"CREB phosphorylation through the activation of CaMKII"	"1/68"	"15/7644"	0.125548553068615	0.37309239826994	0.341611753136052	"CAMK2B"	1
"M2"	"N-Glycan antennae elongation"	"N-Glycan antennae elongation"	"1/68"	"15/7644"	0.125548553068615	0.37309239826994	0.341611753136052	"ST8SIA3"	1
"M2"	"Rap1 signalling"	"Rap1 signalling"	"1/68"	"16/7644"	0.133342850930895	0.385348605901209	0.352833811251232	"RAP1GAP2"	1
"M2"	"Sema3A PAK dependent Axon repulsion"	"Sema3A PAK dependent Axon repulsion"	"1/68"	"16/7644"	0.133342850930895	0.385348605901209	0.352833811251232	"PLXNA4"	1
"M2"	"Trafficking of GluR2-containing AMPA receptors"	"Trafficking of GluR2-containing AMPA receptors"	"1/68"	"16/7644"	0.133342850930895	0.385348605901209	0.352833811251232	"GRIA2"	1
"M2"	"Cytosolic sulfonation of small molecules"	"Cytosolic sulfonation of small molecules"	"1/68"	"17/7644"	0.14106868812763	0.39675568535896	0.363278388599348	"SULT4A1"	1
"M2"	"Ras activation uopn Ca2+ infux through NMDA receptor"	"Ras activation uopn Ca2+ infux through NMDA receptor"	"1/68"	"17/7644"	0.14106868812763	0.39675568535896	0.363278388599348	"CAMK2B"	1
"M2"	"Synthesis, secretion, and deacylation of Ghrelin"	"Synthesis, secretion, and deacylation of Ghrelin"	"1/68"	"17/7644"	0.14106868812763	0.39675568535896	0.363278388599348	"PCSK1"	1
"M2"	"Diseases of glycosylation"	"Diseases of glycosylation"	"4/68"	"227/7644"	0.142834497905091	0.398166963186759	0.364570586176013	"CHST1/BCAN/B3GAT1/ST8SIA3"	4
"M2"	"Class A/1 (Rhodopsin-like receptors)"	"Class A/1 (Rhodopsin-like receptors)"	"5/68"	"314/7644"	0.146425703044991	0.404597337361159	0.370458380741713	"APLN/PENK/NPY/DRD2/SST"	5
"M2"	"cGMP effects"	"cGMP effects"	"1/68"	"18/7644"	0.148726657080996	0.407381712874033	0.373007817301537	"KCNMA1"	1
"M2"	"Other semaphorin interactions"	"Other semaphorin interactions"	"1/68"	"19/7644"	0.156317345163673	0.41728782819116	0.382078078276952	"PLXNA4"	1
"M2"	"Platelet calcium homeostasis"	"Platelet calcium homeostasis"	"1/68"	"19/7644"	0.156317345163673	0.41728782819116	0.382078078276952	"SLC8A2"	1
"M2"	"Prostacyclin signalling through prostacyclin receptor"	"Prostacyclin signalling through prostacyclin receptor"	"1/68"	"19/7644"	0.156317345163673	0.41728782819116	0.382078078276952	"GNG4"	1
"M2"	"Chondroitin sulfate biosynthesis"	"Chondroitin sulfate biosynthesis"	"1/68"	"20/7644"	0.163841334741229	0.420058431072824	0.384614904307281	"BCAN"	1
"M2"	"G beta:gamma signalling through PLC beta"	"G beta:gamma signalling through PLC beta"	"1/68"	"20/7644"	0.163841334741229	0.420058431072824	0.384614904307281	"GNG4"	1
"M2"	"N-glycan antennae elongation in the medial/trans-Golgi"	"N-glycan antennae elongation in the medial/trans-Golgi"	"1/68"	"20/7644"	0.163841334741229	0.420058431072824	0.384614904307281	"ST8SIA3"	1
"M2"	"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	"1/68"	"20/7644"	0.163841334741229	0.420058431072824	0.384614904307281	"PCSK1"	1
"M2"	"Inflammasomes"	"Inflammasomes"	"1/68"	"21/7644"	0.171299203214157	0.420058431072824	0.384614904307281	"NLRP1"	1
"M2"	"NOTCH2 Activation and Transmission of Signal to the Nucleus"	"NOTCH2 Activation and Transmission of Signal to the Nucleus"	"1/68"	"21/7644"	0.171299203214157	0.420058431072824	0.384614904307281	"CNTN1"	1
"M2"	"Presynaptic function of Kainate receptors"	"Presynaptic function of Kainate receptors"	"1/68"	"21/7644"	0.171299203214157	0.420058431072824	0.384614904307281	"GNG4"	1
